text,label
No 12-hour coma today. I had a nightmare that shook me awake. ,0
@SenseiRAM We missed you ,0
"@jonasbrothers dear nick jonas, please teach me how to play the glockenspiel. that is just about the coolest instrument name ever. ",0
3 hours till SD. longest trip ever. Never again. Ate a salad n pasta at dinner n couldn't even finish my pasta. ,0
#goodsex get the itus ,0
Watching ''The Cleaner'' &amp; taking care of wifey. She's sick. ,0
Drinking coffee ,0
Good morning everyone in this twitter world! Bangun jam segini mulu  http://myloc.me/23fl,0
"Atlantis &amp; Hubble current location now is above Indonesia. Wave your hand guys, wave!  #fb",0
Another loser: i lost the game  http://tinyurl.com/cfz2lj,0
stuck at home in Temecula for the night  someone come save me pleaseeeeee!,0
@rhyanoutrageous thank you ,0
@MeiNg I'll settle for The Last Lecture by Randy Pausch instead. He is inspirational. ,0
going to bed.  i wish the hubby had more time off ,0
David started basic Wednesday and they took his phone for who knows how long... missing his voice and his kisses ,0
@Curiosafmmb  Dave yeah I prefer David actually!!. Yes he was Bill from Kill Bill. From what Ive hearded he had hung himslef ... ,0
@d33pak ya...but m missing my &quot;beeryani&quot; on the weekends ,0
so bored !  i want the Sims to hurry up and download,0
@persef I would gladly have him back in exchange for my sandwich though ,0
"@Boyislost Ok im gona go  but I dont want to be close with anyone atm, sry if it takes a min to reply im at work so i have to hide twitter",0
@aeroform Naptime for me. Can't keep my eyes open. ,0
"fed up with Windows, so Ubuntu Netbook Remix Edition is now on Kaylee ",0
I will never like getting up at 5 am  dumb work schedule.,0
@DVDeMm Want my Amazon box to arrive.  Probably Royal Mail playing football with it!,0
"@dougiedaydream well yes but with a trilby, red wayfarers and a vintage casio watch in tow. i thought i looked good. ",0
@KellyOlexa it is like boxers under pants....It is to be FREE or not to BE FREE!!!! ,0
@GoCheeksGo i tried to vote but my phone sucks and wouldn't let me ,0
@mileycyrus voting has closed ,0
@SashaKane - That's a great mood to be in. Do you mind if I borrow it for this week?! ,0
@TheRealAD aw poor baby ,0
Photo: suneoke: saddens me that sheâs taken  *tear* lol http://tumblr.com/xgo1z1owl,0
Then - Brad Paisley ,0
giving up on having a job this summer. Managers continue to fail to call me. Looks like its going to be a long broke year. ,0
Rumours OS 3 being released when Apple employees get into work (9am). Therefore 5pm uk time ,0
uni. home work ,0
enjoying my week off...now comes the busy part... ,0
"@BecM49 i am, thanks (: i'll put you in mine ",0
"Checking in  Good morning twitter fam! I'm in Miami, up bright and early, ready to hit the gym! xo",0
@NickHexum Please play Daisy Cutter+Jackpot+the rest of Uplifter in Atlanta. That'd be a pretty good 4th of July. ,0
"Bank card fraud victim  $1,600 spent in 24hs. $400 at Celebrities, $400 at Richards on Richards and $800 at Safeway.",0
has to go. bye  http://plurk.com/p/z2e6x,0
taking a bath..and then go to the chruch!! ,0
"not good, not good. ",0
"@mr_billiam did you get your yabbies and your yobbos mixed up, or something?  ",0
@peanut2468 basically i was going 2 go 2 ur casa as soon as i got my license but u wernt home so... ,0
cold and flu tablets = EPIC FAIL. they dont even work ,0
@TheWayIRoll I don't know where is she... but I miss her  ahah goodnight honey! n.n,0
tired  and beleives early mornings should be illegal!,0
"@dontforgetchaos aaah, sorry, you know i love you really!! hee hee  ;)",0
@FredroC1469 most of the time ,0
"Oven has been on since 3:15... that's almost 3 hours!  3 loaves (1 cinnamon bread) &amp; 2.5 batches of rolls are baked. scones, not made yet ",0
"@Em_Love yes, and FOH played at my friends school  how unfair?",0
man... I'll miss the JRuby on Google App Engine talk at #railsconf ,0
friday night and no 1 to go party wit im a loner in my own country ,0
"@Stella_Holman no, orkut? ",0
"oh no, i need new work shoes...i broke this one! ",0
@paulpuddifoot your pic/avatar is gone ,0
"Ahh, I'm stuck... For my birthday I can either get a new phone (SMSNG Omnia) or I can get a Sky box in my room... HELP! Idk what to doooo ",0
@jmaxxz sssshhhhh....I run both at work ,0
Praying! I live like an hour away from where it happened. ,0
at work  then back to my baby's house ,0
going to 3 Horseshoes in Radnage for lunch with friends. Should be good! ,0
don't want to do my maths exam tomozz  iv left school for good  why make us come back and do them ,0
@KatiaDominos lmao yeah it is xD &amp; omg i put joe dancing to single ladies on my ipod!!! ,0
"F to the Y to the I: I'm now home, but my stupid phone is still @ the office, so don't bother calling or texting me tonight. ",0
@HURM the way i have been feeling the last few days and nights... i think i have conficker... it tried playing opossum... it didnt work ,0
I am ill  And that when it's such good weather! Oh my english is so bad ,0
out of smokes and broke as a mothafuckerrr ,0
Sad that @mimigee will no longer be a fixture when i go visit NYC   Good luck at school!,0
About to Hang out with Sadey ,0
wtf happened 2 the sun?? its all alex's fault (quote &quot;Wot wud u do if it started pissin it down?&quot;) rain sucks ,0
"at home, restingg ",0
U still waiting for still update! I've been sitting like a mad man all day! ,0
We can has OS 3 update?.......no we hasn't.   (shakes head and mopes away),0
need rest but need Michelle ,0
@tpphotography bonkers isn't it? Pocket calculator + photocell somehow = Â£Â£Â£Â£'s I've been looking for a reasonably priced one but no joy ,0
@PollyPocket3 do you hate us ? ,0
my car is dead........ what am i to do  Poor bug,0
"Sorry, that last was for @popculturezoo Doctor who geek speak ",0
@backstreetboys Happy b-day Backstreeets!!!!Hope you go for many many moree!!Thank you for ur amazing music ,0
@whataboutadam My sis didnt get hers either ,0
Morning to all! Hope its a nicer day where you are compaired to here. It's going to rain all day and the next 2 days. ,0
"@dannygokey Awww, Danny. Sorry I'm late!  Who wouldn't accept the offer to teach you uploading?",0
@RoseZag She's writing a book! It's good so far ,0
@mark_hadfield That's the other solution.  But it then stops genuine people from following you spontaneously based on your tweets.,0
@siamusic the land of replies is indeed a labourius place  at least you know you're loved!  xo,0
Wondering if I should take K to the release of Transformers 2 tomorrow. I hate crowds ,0
"Only problem was lack of sauce The sauce is awesome, but not enough ",0
"@divestoclimb It lets me through, but then gives a &quot;Sorry, no exact matches were found, but other tickets may still be available.&quot; error ",0
@Lifehigh83 I requested you. ,0
Having a well-deserved Guinness ,0
I can NOT believe my baby girl is 3!! I know I'm  lame b/c I'm actually sad about this!!I don't want her to grow up boo hoo ,0
"@giloi2009 Yeah I got excited by seeing that changelog, then was bitterly disappointed there's no push notifications for Facebook ",0
Everybody's laughing at my neon day-glow argyle socks. ,0
@bowwow614 In your option i have to take tha nice guy ,0
sunny morning ,0
"waiting for my dad to pick me up. we're gonna watch a movie  btw, new photos SOON! ",0
hates smart-arse rookie cops on power trips who pull you over and issue $189 fines ,0
@WSOPlive we appreciate the unscheduled coverage. keep it up and give the crew a raise ,0
"@sharathpatali right on ! Just bought this new computer, will be mig easier to get code done ",0
i am so bored!!  well lets see i am writing my spanish paper and guess wht! schools over  FML!,0
woot! i have 77 points on my subway card! 75 points is a free foot long!  going to get it now!,0
@kimgoss i been saying that the past 2 weeks that i miss playing spades and drinkin chillin.. the good old days.. let me know baby ,0
No mini vacations for the moment  Starting a week with different / many things to do. Thank you God,0
i have no idea how i'm going to fix things with me and landon! i want things back to normal but i don't know how and if that is possible ,0
@Chinkerfly they never said anything interesting and i always had to wade through dozens of their tweets to get to people i cared about ,0
 well maybe next time my dreams with come true,0
"BPHS Orchestra spring concert tomorrow night!  7:00 pm @ the PAC! Freefreefree! B there or B square! As Reuben says, &quot;It's instupituous!&quot;",0
@regalaffair hey you are up early ,0
@BevClement I don't think we talk much about Banks these days - not quite as respected as they once were ,0
"Shout out to the Koblers... As Sure as the Dawn, here we go! Thanks again ",0
i've watched titanic hundreds of times but leo dying still gets me every time. ,0
@nickasaur hey nick  how are youu? x,0
"Just edited about a million photos of cats, none of them for lolz. ",0
"G'night,  I'll try to get on tomorrow! ",0
Good Morning Everyone... grinding the beans to make coconut macroon coffee anyone for a cup ,0
@emzsy I've come down with something. Had to come home from work.  feel shit. xox,0
"It's brain-fried deadline time.  Dazed, unfocused, a bit of an out-of-body experience.  21 years ago, I would have paid to feel this way. ",0
im like really bored. staring at my arms..the autographs are on my hands are kinda fading away. but the arm parts r still der ,0
@yelyahwilliams why is franklin so sad?  everytime i hear it for some reason it makes me think of good times but im on the verge of cryin,0
Not looking forward to work AT ALL today. ,0
@SongzYuuup Heyyyy Trey! That's wassup! Take it over! Lol Have a good day in the VA ,0
@spencerpratt Congrats on the wedding  I'm glad you waited to have a nice traditional wedding!!,0
"@dbdc We should be confident, especially with our home form. King Is a big miss though, but I've got lots of faith in Dawson. COYS! ",0
@Bran2110 eat a frosty for me ,0
"@jodabone Cool, meet u there!  I'm gonna drive tho cause that's a long walk up the hill... lol. Before 9am they got Early Bird Specials.",0
just found out that the Boston Celtics lost to the Orlando Magic!! FUCK FUCK!! What a way to start the working week ,0
Feels partly responsible about the trouble in Iran cos his avatar STILL isn't green. ,0
@radna  is jesus christ also tweeting I wonder?,0
@TVdotcomAU Don't forget to watch @newinventors too! ,0
Sittin on a train platform waitin for a train. Quite possibly hav just failed another test ,0
"Slightly better version. Posted the wrong one earlier. Sky is still blown out, sadly  Love the shot tho http://yfrog.com/7grxqj",0
were the ones who made you  x,0
FINALLY won a game of Settlers Of Catan. Also booked restaurant for birthday dinner. Life is good ,0
"is dreading work tomoz, wonders if everything was done correctly at close :S gonna double check everything b4 hand ",0
@adaftscotslass Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,0
@Nassira yep.yep. day job is kicking my butt at the moment. ,0
Together with michael. We just decided to cook some breakfast together. ,0
@MissCaseyB I know what you mean  rain sucks...,0
*sigh* more boring history to do ,0
@AIIisonIraheta What's up!? You rock! ,0
uploading photos from photoshoooot  guitarist is uber persistant..they're coming!,0
today was just SPLENDID!!! ,0
major focus issues in rehearsal today-wish i was outside so bad  cant wait to bbq hope 2nite !! come on 6 o'clock get here already,0
in Rome and it's raining ,0
Foiled again! Being dragged out by parents at a moments notice. I want to draw! ,0
I wish I could sleep ,0
@_Enigma__ I say stick to your guns...it will drive the women crazy. ,0
@LeahJKelly  that sucks.,0
@dreamergirl17 no  wayyy to much hw I gotta finish first. And it's way cold out!,0
@markmejia and @albertposis just made my day  luvv deemmm!!! haha,0
@MothersAnthem I have a request! Play Structure of a Heart tonite please ,0
"i mean, i thought i was supposed to be like, excited and happy at this point, not stressed ",0
@mosesma You strike again with your article on twiter !   http://bit.ly/Ob9HA,0
is so tired from my workout..plus.. waiting to get some work soo bad.. UGH&gt;. i hate not having any money .. so much outcome and no income ,0
"@brandonwalowitz Aww... I hope you change your mind about Twitter. If you ever do, I'll be here reading. ",0
